ki , kp , kd 
0.000200 , 4.000000 , 25.000000 
Raspberry Pi HC-SR04 UltraSonic sensor
0, 1993262192
1, 1984873584
2, 1976484976
Raspberry Pi HC-SR04 UltraSonic sensor
Raspberry Pi HC-SR04 UltraSonic sensor
duty cycle:0.0% 1/255
duty cycle:0.0% 1/255
pivot: 6.7 
1.151999,-0.101523,0.000000
1.151999,-0.101465,0.000000
1.151999,-0.101407,0.000000
1.151999,-0.101350,0.000000
1.151999,-0.101292,0.000000
1.151999,-0.101235,0.000000
1.151999,-0.101177,0.000000
1.151999,-0.101119,0.000000
1.151999,-0.101062,0.000000
1.151999,-0.101004,0.000000
1.151999,-0.100947,0.000000
1.151999,-0.100889,0.000000
1.151999,-0.100831,0.000000
1.151999,-0.100774,0.000000
1.151999,-0.100716,0.000000
1.151999,-0.100659,0.000000
1.151999,-0.100601,0.000000
1.151999,-0.100543,0.000000
1.151999,-0.100486,0.000000
1.151999,-0.100428,0.000000
1.151999,-0.100371,0.000000
1.151999,-0.100313,0.000000
1.151999,-0.100255,0.000000
1.151999,-0.100198,0.000000
1.151999,-0.100140,0.000000
1.151999,-0.100083,0.000000
1.151999,-0.100025,0.000000
1.151999,-0.099967,0.000000
1.151999,-0.099910,0.000000
1.151999,-0.099852,0.000000
1.151999,-0.099795,0.000000
1.151999,-0.099737,0.000000
1.151999,-0.099679,0.000000
1.151999,-0.099622,0.000000
1.151999,-0.099564,0.000000
1.151999,-0.099507,0.000000
1.151999,-0.099449,0.000000
1.151999,-0.099391,0.000000
1.151999,-0.099334,0.000000
1.151999,-0.099276,0.000000
1.151999,-0.099219,0.000000
1.151999,-0.099161,0.000000
1.151999,-0.099103,0.000000
1.151999,-0.099046,0.000000
1.151999,-0.098988,0.000000
5.231998,-0.098727,25.499996
5.231998,-0.098465,0.000000
5.231998,-0.098203,0.000000
5.231998,-0.097942,0.000000
5.231998,-0.097680,0.000000
5.231998,-0.097419,0.000000
5.231998,-0.097157,0.000000
5.231998,-0.096895,0.000000
5.231998,-0.096634,0.000000
5.231998,-0.096372,0.000000
5.231998,-0.096111,0.000000
5.231998,-0.095849,0.000000
5.231998,-0.095588,0.000000
5.231998,-0.095326,0.000000
5.231998,-0.095064,0.000000
5.231998,-0.094803,0.000000
5.231998,-0.094541,0.000000
5.231998,-0.094280,0.000000
5.231998,-0.094018,0.000000
5.231998,-0.093756,0.000000
5.231998,-0.093495,0.000000
5.231998,-0.093233,0.000000
5.231998,-0.092972,0.000000
5.231998,-0.092710,0.000000
5.231998,-0.092448,0.000000
5.231998,-0.092187,0.000000
5.231998,-0.091925,0.000000
5.231998,-0.091664,0.000000
5.231998,-0.091402,0.000000
5.231998,-0.091140,0.000000
5.231998,-0.090879,0.000000
5.231998,-0.090617,0.000000
5.231998,-0.090356,0.000000
5.231998,-0.090094,0.000000
5.231998,-0.089832,0.000000
5.231998,-0.089571,0.000000
5.231998,-0.089309,0.000000
5.231998,-0.089048,0.000000
5.231998,-0.088786,0.000000
5.231998,-0.088524,0.000000
5.231998,-0.088263,0.000000
5.231998,-0.088001,0.000000
5.231998,-0.087740,0.000000
5.231998,-0.087478,0.000000
5.231998,-0.087216,0.000000
5.231998,-0.086955,0.000000
5.231998,-0.086693,0.000000
5.231998,-0.086432,0.000000
5.231998,-0.086170,0.000000
5.231998,-0.085908,0.000000
5.231998,-0.085647,0.000000
5.231998,-0.085385,0.000000
5.231998,-0.085124,0.000000
5.231998,-0.084862,0.000000
5.231998,-0.084600,0.000000
5.231998,-0.084339,0.000000
5.231998,-0.084077,0.000000
5.231998,-0.083816,0.000000
5.231998,-0.083554,0.000000
5.231998,-0.083292,0.000000
5.231998,-0.083031,0.000000
5.231998,-0.082769,0.000000
5.231998,-0.082508,0.000000
5.231998,-0.082246,0.000000
5.231998,-0.081984,0.000000
5.231998,-0.081723,0.000000
5.231998,-0.081461,0.000000
5.231998,-0.081200,0.000000
5.231998,-0.080938,0.000000
5.231998,-0.080676,0.000000
5.231998,-0.080415,0.000000
5.231998,-0.080153,0.000000
5.231998,-0.079892,0.000000
5.231998,-0.079630,0.000000
5.231998,-0.079368,0.000000
5.231998,-0.079107,0.000000
5.231998,-0.078845,0.000000
5.231998,-0.078584,0.000000
5.231998,-0.078322,0.000000
5.231998,-0.078060,0.000000
5.231998,-0.077799,0.000000
5.231998,-0.077537,0.000000
5.231998,-0.077276,0.000000
5.231998,-0.077014,0.000000
5.231998,-0.076752,0.000000
5.231998,-0.076491,0.000000
5.231998,-0.076229,0.000000
-15.575999,-0.077008,-130.049988
-15.575999,-0.077787,0.000000
-15.575999,-0.078566,0.000000
-15.575999,-0.079345,0.000000
-15.575999,-0.080123,0.000000
-15.575999,-0.080902,0.000000
-15.575999,-0.081681,0.000000
-15.575999,-0.082460,0.000000
-15.575999,-0.083239,0.000000
-15.575999,-0.084017,0.000000
-15.575999,-0.084796,0.000000
-15.575999,-0.085575,0.000000
-15.575999,-0.086354,0.000000
-15.575999,-0.087133,0.000000
-15.575999,-0.087911,0.000000
-15.575999,-0.088690,0.000000
-15.575999,-0.089469,0.000000
-15.575999,-0.090248,0.000000
-15.575999,-0.091027,0.000000
-15.575999,-0.091805,0.000000
-15.575999,-0.092584,0.000000
-15.575999,-0.093363,0.000000
-15.575999,-0.094142,0.000000
-15.575999,-0.094921,0.000000
-15.575999,-0.095699,0.000000
-15.575999,-0.096478,0.000000
-15.575999,-0.097257,0.000000
-15.575999,-0.098036,0.000000
-15.575999,-0.098815,0.000000
-15.575999,-0.099593,0.000000
-15.575999,-0.100372,0.000000
-15.575999,-0.101151,0.000000
-15.575999,-0.101930,0.000000
-15.575999,-0.102709,0.000000
-15.575999,-0.103487,0.000000
-15.575999,-0.104266,0.000000
-15.575999,-0.105045,0.000000
-15.575999,-0.105824,0.000000
-15.575999,-0.106603,0.000000
-15.575999,-0.107381,0.000000
-15.575999,-0.108160,0.000000
-15.575999,-0.108939,0.000000
-15.575999,-0.109718,0.000000
-15.575999,-0.110497,0.000000
-15.575999,-0.111275,0.000000
-15.575999,-0.112054,0.000000
-15.575999,-0.112833,0.000000
-15.575999,-0.113612,0.000000
-15.575999,-0.114391,0.000000
-15.575999,-0.115169,0.000000
-15.575999,-0.115948,0.000000
-15.575999,-0.116727,0.000000
-15.575999,-0.117506,0.000000
-15.575999,-0.118285,0.000000
-15.575999,-0.119063,0.000000
-15.575999,-0.119842,0.000000
-15.575999,-0.120621,0.000000
-15.575999,-0.121400,0.000000
-15.575999,-0.122179,0.000000
-15.575999,-0.122957,0.000000
-15.575999,-0.123736,0.000000
-15.575999,-0.124515,0.000000
-15.575999,-0.125294,0.000000
-15.575999,-0.126073,0.000000
-15.575999,-0.126851,0.000000
-15.575999,-0.127630,0.000000
-15.575999,-0.128409,0.000000
-15.575999,-0.129188,0.000000
-15.575999,-0.129967,0.000000
-15.575999,-0.130745,0.000000
-15.575999,-0.131524,0.000000
-15.575999,-0.132303,0.000000
-15.575999,-0.133082,0.000000
-15.575999,-0.133861,0.000000
-15.575999,-0.134639,0.000000
-15.575999,-0.135418,0.000000
-15.575999,-0.136197,0.000000
-15.575999,-0.136976,0.000000
-15.575999,-0.137755,0.000000
-15.575999,-0.138533,0.000000
-15.575999,-0.139312,0.000000
-15.575999,-0.140091,0.000000
-15.575999,-0.140870,0.000000
-15.575999,-0.141648,0.000000
-15.575999,-0.142427,0.000000
-15.575999,-0.143206,0.000000
7.271999,-0.142842,142.800003
7.271999,-0.142479,0.000000
7.271999,-0.142115,0.000000
7.271999,-0.141752,0.000000
7.271999,-0.141388,0.000000
7.271999,-0.141024,0.000000
7.271999,-0.140661,0.000000
7.271999,-0.140297,0.000000
7.271999,-0.139934,0.000000
7.271999,-0.139570,0.000000
7.271999,-0.139206,0.000000
7.271999,-0.138843,0.000000
7.271999,-0.138479,0.000000
7.271999,-0.138116,0.000000
7.271999,-0.137752,0.000000
7.271999,-0.137388,0.000000
7.271999,-0.137025,0.000000
7.271999,-0.136661,0.000000
7.271999,-0.136298,0.000000
7.271999,-0.135934,0.000000
7.271999,-0.135570,0.000000
7.271999,-0.135207,0.000000
7.271999,-0.134843,0.000000
7.271999,-0.134480,0.000000
7.271999,-0.134116,0.000000
7.271999,-0.133752,0.000000
7.271999,-0.133389,0.000000
7.271999,-0.133025,0.000000
7.271999,-0.132662,0.000000
7.271999,-0.132298,0.000000
7.271999,-0.131934,0.000000
7.271999,-0.131571,0.000000
7.271999,-0.131207,0.000000
7.271999,-0.130844,0.000000
7.271999,-0.130480,0.000000
7.271999,-0.130116,0.000000
7.271999,-0.129753,0.000000
7.271999,-0.129389,0.000000
7.271999,-0.129026,0.000000
7.271999,-0.128662,0.000000
7.271999,-0.128298,0.000000
7.271999,-0.127935,0.000000
7.271999,-0.127571,0.000000
7.271999,-0.127208,0.000000
7.271999,-0.126844,0.000000
7.271999,-0.126480,0.000000
7.271999,-0.126117,0.000000
7.271999,-0.125753,0.000000
7.271999,-0.125390,0.000000
7.271999,-0.125026,0.000000
7.271999,-0.124662,0.000000
7.271999,-0.124299,0.000000
7.271999,-0.123935,0.000000
7.271999,-0.123572,0.000000
7.271999,-0.123208,0.000000
7.271999,-0.122844,0.000000
7.271999,-0.122481,0.000000
7.271999,-0.122117,0.000000
7.271999,-0.121753,0.000000
7.271999,-0.121390,0.000000
7.271999,-0.121026,0.000000
7.271999,-0.120663,0.000000
7.271999,-0.120299,0.000000
7.271999,-0.119935,0.000000
7.271999,-0.119572,0.000000
7.271999,-0.119208,0.000000
7.271999,-0.118845,0.000000
7.271999,-0.118481,0.000000
7.271999,-0.118117,0.000000
7.271999,-0.117754,0.000000
7.271999,-0.117390,0.000000
7.271999,-0.117027,0.000000
7.271999,-0.116663,0.000000
7.271999,-0.116299,0.000000
7.271999,-0.115936,0.000000
7.271999,-0.115572,0.000000
7.271999,-0.115209,0.000000
7.271999,-0.114845,0.000000
7.271999,-0.114481,0.000000
7.271999,-0.114118,0.000000
7.271999,-0.113754,0.000000
7.271999,-0.113391,0.000000
7.271999,-0.113027,0.000000
7.271999,-0.112663,0.000000
7.271999,-0.112300,0.000000
7.271999,-0.111936,0.000000
7.271999,-0.111573,0.000000
-13.128003,-0.112229,-127.500008
-13.128003,-0.112885,0.000000
-13.128003,-0.113542,0.000000
-13.128003,-0.114198,0.000000
-13.128003,-0.114855,0.000000
-13.128003,-0.115511,0.000000
-13.128003,-0.116167,0.000000
-13.128003,-0.116824,0.000000
-13.128003,-0.117480,0.000000
-13.128003,-0.118137,0.000000
-13.128003,-0.118793,0.000000
-13.128003,-0.119449,0.000000
-13.128003,-0.120106,0.000000
-13.128003,-0.120762,0.000000
-13.128003,-0.121419,0.000000
-13.128003,-0.122075,0.000000
-13.128003,-0.122731,0.000000
-13.128003,-0.123388,0.000000
-13.128003,-0.124044,0.000000
-13.128003,-0.124701,0.000000
-13.128003,-0.125357,0.000000
-13.128003,-0.126013,0.000000
-13.128003,-0.126670,0.000000
-13.128003,-0.127326,0.000000
-13.128003,-0.127983,0.000000
-13.128003,-0.128639,0.000000
-13.128003,-0.129295,0.000000
-13.128003,-0.129952,0.000000
-13.128003,-0.130608,0.000000
-13.128003,-0.131265,0.000000
-13.128003,-0.131921,0.000000
-13.128003,-0.132577,0.000000
-13.128003,-0.133234,0.000000
-13.128003,-0.133890,0.000000
-13.128003,-0.134547,0.000000
-13.128003,-0.135203,0.000000
-13.128003,-0.135859,0.000000
-13.128003,-0.136516,0.000000
-13.128003,-0.137172,0.000000
-13.128003,-0.137829,0.000000
-13.128003,-0.138485,0.000000
-13.128003,-0.139141,0.000000
-13.128003,-0.139798,0.000000
-13.128003,-0.140454,0.000000
-13.128003,-0.141111,0.000000
-13.128003,-0.141767,0.000000
-13.128003,-0.142423,0.000000
-13.128003,-0.143080,0.000000
-13.128003,-0.143736,0.000000
-13.128003,-0.144393,0.000000
-13.128003,-0.145049,0.000000
-13.128003,-0.145705,0.000000
-13.128003,-0.146362,0.000000
-13.128003,-0.147018,0.000000
-13.128003,-0.147675,0.000000
-13.128003,-0.148331,0.000000
-13.128003,-0.148987,0.000000
-13.128003,-0.149644,0.000000
-13.128003,-0.150300,0.000000
-13.128003,-0.150957,0.000000
-13.128003,-0.151613,0.000000
-13.128003,-0.152269,0.000000
-13.128003,-0.152926,0.000000
-13.128003,-0.153582,0.000000
-13.128003,-0.154238,0.000000
-13.128003,-0.154895,0.000000
-13.128003,-0.155551,0.000000
-13.128003,-0.156208,0.000000
-13.128003,-0.156864,0.000000
-13.128003,-0.157520,0.000000
-13.128003,-0.158177,0.000000
-13.128003,-0.158833,0.000000
-13.128003,-0.159490,0.000000
-13.128003,-0.160146,0.000000
-13.128003,-0.160802,0.000000
-13.128003,-0.161459,0.000000
-13.128003,-0.162115,0.000000
-13.128003,-0.162772,0.000000
-13.128003,-0.163428,0.000000
-13.128003,-0.164084,0.000000
-13.128003,-0.164741,0.000000
-13.128003,-0.165397,0.000000
-13.128003,-0.166054,0.000000
-13.128003,-0.166710,0.000000
-13.128003,-0.167366,0.000000
-13.128003,-0.168023,0.000000
-0.888002,-0.168067,76.500008
-0.888002,-0.168112,0.000000
-0.888002,-0.168156,0.000000
-0.888002,-0.168200,0.000000
-0.888002,-0.168245,0.000000
-0.888002,-0.168289,0.000000
-0.888002,-0.168334,0.000000
-0.888002,-0.168378,0.000000
-0.888002,-0.168422,0.000000
-0.888002,-0.168467,0.000000
-0.888002,-0.168511,0.000000
-0.888002,-0.168556,0.000000
-0.888002,-0.168600,0.000000
-0.888002,-0.168644,0.000000
-0.888002,-0.168689,0.000000
-0.888002,-0.168733,0.000000
-0.888002,-0.168778,0.000000
-0.888002,-0.168822,0.000000
-0.888002,-0.168867,0.000000
-0.888002,-0.168911,0.000000
-0.888002,-0.168955,0.000000
-0.888002,-0.169000,0.000000
-0.888002,-0.169044,0.000000
-0.888002,-0.169089,0.000000
-0.888002,-0.169133,0.000000
-0.888002,-0.169177,0.000000
-0.888002,-0.169222,0.000000
-0.888002,-0.169266,0.000000
-0.888002,-0.169311,0.000000
-0.888002,-0.169355,0.000000
-0.888002,-0.169399,0.000000
-0.888002,-0.169444,0.000000
-0.888002,-0.169488,0.000000
-0.888002,-0.169533,0.000000
-0.888002,-0.169577,0.000000
-0.888002,-0.169621,0.000000
-0.888002,-0.169666,0.000000
-0.888002,-0.169710,0.000000
-0.888002,-0.169755,0.000000
-0.888002,-0.169799,0.000000
-0.888002,-0.169843,0.000000
-0.888002,-0.169888,0.000000
-0.888002,-0.169932,0.000000
-0.888002,-0.169977,0.000000
-0.888002,-0.170021,0.000000
-0.888002,-0.170065,0.000000
-0.888002,-0.170110,0.000000
-0.888002,-0.170154,0.000000
-0.888002,-0.170199,0.000000
-0.888002,-0.170243,0.000000
-0.888002,-0.170287,0.000000
-0.888002,-0.170332,0.000000
-0.888002,-0.170376,0.000000
-0.888002,-0.170421,0.000000
-0.888002,-0.170465,0.000000
-0.888002,-0.170510,0.000000
-0.888002,-0.170554,0.000000
-0.888002,-0.170598,0.000000
-0.888002,-0.170643,0.000000
-0.888002,-0.170687,0.000000
-0.888002,-0.170732,0.000000
-0.888002,-0.170776,0.000000
-0.888002,-0.170820,0.000000
-0.888002,-0.170865,0.000000
-0.888002,-0.170909,0.000000
-0.888002,-0.170954,0.000000
-0.888002,-0.170998,0.000000
-0.888002,-0.171042,0.000000
-0.888002,-0.171087,0.000000
-0.888002,-0.171131,0.000000
-0.888002,-0.171176,0.000000
-0.888002,-0.171220,0.000000
-0.888002,-0.171264,0.000000
-0.888002,-0.171309,0.000000
-0.888002,-0.171353,0.000000
-0.888002,-0.171398,0.000000
-0.888002,-0.171442,0.000000
-0.888002,-0.171486,0.000000
-0.888002,-0.171531,0.000000
-0.888002,-0.171575,0.000000
-0.888002,-0.171620,0.000000
-0.888002,-0.171664,0.000000
-0.888002,-0.171708,0.000000
-0.888002,-0.171753,0.000000
-0.888002,-0.171797,0.000000
-0.888002,-0.171842,0.000000
-0.888002,-0.171886,0.000000
3.192000,-0.171726,25.500011
3.192000,-0.171567,0.000000
3.192000,-0.171407,0.000000
3.192000,-0.171248,0.000000
3.192000,-0.171088,0.000000
3.192000,-0.170928,0.000000
3.192000,-0.170769,0.000000
3.192000,-0.170609,0.000000
3.192000,-0.170450,0.000000
3.192000,-0.170290,0.000000
3.192000,-0.170130,0.000000
3.192000,-0.169971,0.000000
3.192000,-0.169811,0.000000
3.192000,-0.169652,0.000000
3.192000,-0.169492,0.000000
3.192000,-0.169332,0.000000
3.192000,-0.169173,0.000000
3.192000,-0.169013,0.000000
3.192000,-0.168854,0.000000
3.192000,-0.168694,0.000000
3.192000,-0.168534,0.000000
3.192000,-0.168375,0.000000
3.192000,-0.168215,0.000000
3.192000,-0.168056,0.000000
3.192000,-0.167896,0.000000
3.192000,-0.167736,0.000000
3.192000,-0.167577,0.000000
3.192000,-0.167417,0.000000
3.192000,-0.167258,0.000000
3.192000,-0.167098,0.000000
3.192000,-0.166938,0.000000
3.192000,-0.166779,0.000000
3.192000,-0.166619,0.000000
3.192000,-0.166459,0.000000
3.192000,-0.166300,0.000000
3.192000,-0.166140,0.000000
3.192000,-0.165981,0.000000
3.192000,-0.165821,0.000000
3.192000,-0.165661,0.000000
3.192000,-0.165502,0.000000
3.192000,-0.165342,0.000000
3.192000,-0.165183,0.000000
3.192000,-0.165023,0.000000
3.192000,-0.164863,0.000000
3.192000,-0.164704,0.000000
3.192000,-0.164544,0.000000
3.192000,-0.164385,0.000000
3.192000,-0.164225,0.000000
3.192000,-0.164065,0.000000
3.192000,-0.163906,0.000000
3.192000,-0.163746,0.000000
3.192000,-0.163587,0.000000
3.192000,-0.163427,0.000000
3.192000,-0.163267,0.000000
3.192000,-0.163108,0.000000
3.192000,-0.162948,0.000000
3.192000,-0.162789,0.000000
3.192000,-0.162629,0.000000
3.192000,-0.162469,0.000000
3.192000,-0.162310,0.000000
3.192000,-0.162150,0.000000
3.192000,-0.161990,0.000000
3.192000,-0.161831,0.000000
3.192000,-0.161671,0.000000
3.192000,-0.161512,0.000000
3.192000,-0.161352,0.000000
3.192000,-0.161192,0.000000
3.192000,-0.161033,0.000000
3.192000,-0.160873,0.000000
3.192000,-0.160714,0.000000
3.192000,-0.160554,0.000000
3.192000,-0.160394,0.000000
3.192000,-0.160235,0.000000
3.192000,-0.160075,0.000000
3.192000,-0.159916,0.000000
3.192000,-0.159756,0.000000
3.192000,-0.159596,0.000000
3.192000,-0.159437,0.000000
3.192000,-0.159277,0.000000
3.192000,-0.159118,0.000000
3.192000,-0.158958,0.000000
3.192000,-0.158798,0.000000
3.192000,-0.158639,0.000000
3.192000,-0.158479,0.000000
3.192000,-0.158320,0.000000
3.192000,-0.158160,0.000000
1.151999,-0.158102,-12.750006
1.151999,-0.158045,0.000000
1.151999,-0.157987,0.000000
1.151999,-0.157930,0.000000
1.151999,-0.157872,0.000000
1.151999,-0.157814,0.000000
1.151999,-0.157757,0.000000
1.151999,-0.157699,0.000000
1.151999,-0.157642,0.000000
1.151999,-0.157584,0.000000
1.151999,-0.157526,0.000000
1.151999,-0.157469,0.000000
1.151999,-0.157411,0.000000
1.151999,-0.157354,0.000000
1.151999,-0.157296,0.000000
1.151999,-0.157238,0.000000
1.151999,-0.157181,0.000000
1.151999,-0.157123,0.000000
1.151999,-0.157066,0.000000
1.151999,-0.157008,0.000000
1.151999,-0.156950,0.000000
1.151999,-0.156893,0.000000
1.151999,-0.156835,0.000000
1.151999,-0.156778,0.000000
1.151999,-0.156720,0.000000
1.151999,-0.156663,0.000000
1.151999,-0.156605,0.000000
1.151999,-0.156547,0.000000
1.151999,-0.156490,0.000000
1.151999,-0.156432,0.000000
1.151999,-0.156375,0.000000
1.151999,-0.156317,0.000000
1.151999,-0.156259,0.000000
1.151999,-0.156202,0.000000
1.151999,-0.156144,0.000000
1.151999,-0.156087,0.000000
1.151999,-0.156029,0.000000
1.151999,-0.155971,0.000000
1.151999,-0.155914,0.000000
1.151999,-0.155856,0.000000
1.151999,-0.155799,0.000000
1.151999,-0.155741,0.000000
1.151999,-0.155683,0.000000
1.151999,-0.155626,0.000000
1.151999,-0.155568,0.000000
1.151999,-0.155511,0.000000
1.151999,-0.155453,0.000000
1.151999,-0.155395,0.000000
1.151999,-0.155338,0.000000
1.151999,-0.155280,0.000000
1.151999,-0.155223,0.000000
1.151999,-0.155165,0.000000
1.151999,-0.155108,0.000000
1.151999,-0.155050,0.000000
1.151999,-0.154992,0.000000
1.151999,-0.154935,0.000000
1.151999,-0.154877,0.000000
1.151999,-0.154820,0.000000
1.151999,-0.154762,0.000000
1.151999,-0.154704,0.000000
1.151999,-0.154647,0.000000
1.151999,-0.154589,0.000000
1.151999,-0.154532,0.000000
1.151999,-0.154474,0.000000
1.151999,-0.154416,0.000000
1.151999,-0.154359,0.000000
1.151999,-0.154301,0.000000
1.151999,-0.154244,0.000000
1.151999,-0.154186,0.000000
1.151999,-0.154128,0.000000
1.151999,-0.154071,0.000000
1.151999,-0.154013,0.000000
1.151999,-0.153956,0.000000
1.151999,-0.153898,0.000000
1.151999,-0.153840,0.000000
1.151999,-0.153783,0.000000
1.151999,-0.153725,0.000000
1.151999,-0.153668,0.000000
1.151999,-0.153610,0.000000
1.151999,-0.153553,0.000000
1.151999,-0.153495,0.000000
1.151999,-0.153437,0.000000
1.151999,-0.153380,0.000000
1.151999,-0.153322,0.000000
1.151999,-0.153265,0.000000
1.151999,-0.153207,0.000000
1.151999,-0.153149,0.000000
-4.560001,-0.153377,-35.700001
-4.560001,-0.153605,0.000000
-4.560001,-0.153833,0.000000
-4.560001,-0.154061,0.000000
-4.560001,-0.154289,0.000000
-4.560001,-0.154517,0.000000
-4.560001,-0.154745,0.000000
-4.560001,-0.154973,0.000000
-4.560001,-0.155201,0.000000
-4.560001,-0.155429,0.000000
-4.560001,-0.155657,0.000000
-4.560001,-0.155885,0.000000
-4.560001,-0.156113,0.000000
-4.560001,-0.156341,0.000000
-4.560001,-0.156569,0.000000
-4.560001,-0.156797,0.000000
-4.560001,-0.157025,0.000000
-4.560001,-0.157253,0.000000
-4.560001,-0.157481,0.000000
-4.560001,-0.157709,0.000000
-4.560001,-0.157937,0.000000
-4.560001,-0.158165,0.000000
-4.560001,-0.158393,0.000000
-4.560001,-0.158621,0.000000
-4.560001,-0.158849,0.000000
-4.560001,-0.159077,0.000000
-4.560001,-0.159305,0.000000
-4.560001,-0.159533,0.000000
-4.560001,-0.159761,0.000000
-4.560001,-0.159989,0.000000
-4.560001,-0.160217,0.000000
-4.560001,-0.160445,0.000000
-4.560001,-0.160673,0.000000
-4.560001,-0.160901,0.000000
-4.560001,-0.161129,0.000000
-4.560001,-0.161357,0.000000
-4.560001,-0.161585,0.000000
-4.560001,-0.161813,0.000000
-4.560001,-0.162041,0.000000
-4.560001,-0.162269,0.000000
-4.560001,-0.162497,0.000000
-4.560001,-0.162725,0.000000
-4.560001,-0.162953,0.000000
-4.560001,-0.163181,0.000000
-4.560001,-0.163409,0.000000
-4.560001,-0.163637,0.000000
-4.560001,-0.163865,0.000000
-4.560001,-0.164093,0.000000
-4.560001,-0.164321,0.000000
-4.560001,-0.164549,0.000000
-4.560001,-0.164777,0.000000
-4.560001,-0.165005,0.000000
-4.560001,-0.165233,0.000000
-4.560001,-0.165461,0.000000
-4.560001,-0.165689,0.000000
-4.560001,-0.165918,0.000000
-4.560001,-0.166146,0.000000
-4.560001,-0.166374,0.000000
-4.560001,-0.166602,0.000000
-4.560001,-0.166830,0.000000
-4.560001,-0.167058,0.000000
-4.560001,-0.167286,0.000000
-4.560001,-0.167514,0.000000
-4.560001,-0.167742,0.000000
-4.560001,-0.167970,0.000000
-4.560001,-0.168198,0.000000
-4.560001,-0.168426,0.000000
-4.560001,-0.168654,0.000000
-4.560001,-0.168882,0.000000
-4.560001,-0.169110,0.000000
-4.560001,-0.169338,0.000000
-4.560001,-0.169566,0.000000
-4.560001,-0.169794,0.000000
-4.560001,-0.170022,0.000000
-4.560001,-0.170250,0.000000
-4.560001,-0.170478,0.000000
-4.560001,-0.170706,0.000000
-4.560001,-0.170934,0.000000
-4.560001,-0.171162,0.000000
-4.560001,-0.171390,0.000000
-4.560001,-0.171618,0.000000
-4.560001,-0.171846,0.000000
-4.560001,-0.172074,0.000000
-4.560001,-0.172302,0.000000
-4.560001,-0.172530,0.000000
-4.560001,-0.172758,0.000000
5.231998,-0.172496,61.199997
5.231998,-0.172234,0.000000
5.231998,-0.171973,0.000000
5.231998,-0.171711,0.000000
5.231998,-0.171450,0.000000
5.231998,-0.171188,0.000000
5.231998,-0.170926,0.000000
5.231998,-0.170665,0.000000
5.231998,-0.170403,0.000000
5.231998,-0.170142,0.000000
5.231998,-0.169880,0.000000
5.231998,-0.169618,0.000000
5.231998,-0.169357,0.000000
5.231998,-0.169095,0.000000
5.231998,-0.168834,0.000000
5.231998,-0.168572,0.000000
5.231998,-0.168310,0.000000
5.231998,-0.168049,0.000000
5.231998,-0.167787,0.000000
5.231998,-0.167525,0.000000
5.231998,-0.167264,0.000000
5.231998,-0.167002,0.000000
5.231998,-0.166741,0.000000
5.231998,-0.166479,0.000000
5.231998,-0.166217,0.000000
5.231998,-0.165956,0.000000
5.231998,-0.165694,0.000000
5.231998,-0.165433,0.000000
5.231998,-0.165171,0.000000
5.231998,-0.164909,0.000000
5.231998,-0.164648,0.000000
5.231998,-0.164386,0.000000
5.231998,-0.164125,0.000000
5.231998,-0.163863,0.000000
5.231998,-0.163601,0.000000
5.231998,-0.163340,0.000000
5.231998,-0.163078,0.000000
5.231998,-0.162817,0.000000
5.231998,-0.162555,0.000000
5.231998,-0.162293,0.000000
5.231998,-0.162032,0.000000
5.231998,-0.161770,0.000000
5.231998,-0.161509,0.000000
5.231998,-0.161247,0.000000
5.231998,-0.160985,0.000000
5.231998,-0.160724,0.000000
5.231998,-0.160462,0.000000
5.231998,-0.160201,0.000000
5.231998,-0.159939,0.000000
5.231998,-0.159677,0.000000
5.231998,-0.159416,0.000000
5.231998,-0.159154,0.000000
5.231998,-0.158893,0.000000
5.231998,-0.158631,0.000000
5.231998,-0.158369,0.000000
5.231998,-0.158108,0.000000
5.231998,-0.157846,0.000000
5.231998,-0.157585,0.000000
5.231998,-0.157323,0.000000
5.231998,-0.157061,0.000000
5.231998,-0.156800,0.000000
5.231998,-0.156538,0.000000
5.231998,-0.156276,0.000000
5.231998,-0.156015,0.000000
5.231998,-0.155753,0.000000
5.231998,-0.155492,0.000000
5.231998,-0.155230,0.000000
5.231998,-0.154968,0.000000
5.231998,-0.154707,0.000000
5.231998,-0.154445,0.000000
5.231998,-0.154184,0.000000
5.231998,-0.153922,0.000000
5.231998,-0.153660,0.000000
5.231998,-0.153399,0.000000
5.231998,-0.153137,0.000000
5.231998,-0.152876,0.000000
5.231998,-0.152614,0.000000
5.231998,-0.152352,0.000000
5.231998,-0.152091,0.000000
5.231998,-0.151829,0.000000
5.231998,-0.151568,0.000000
5.231998,-0.151306,0.000000
5.231998,-0.151044,0.000000
5.231998,-0.150783,0.000000
5.231998,-0.150521,0.000000
5.231998,-0.150260,0.000000
5.231998,-0.149998,0.000000
1.559999,-0.149920,-22.949997
1.559999,-0.149842,0.000000
1.559999,-0.149764,0.000000
1.559999,-0.149686,0.000000
1.559999,-0.149608,0.000000
1.559999,-0.149530,0.000000
1.559999,-0.149452,0.000000
1.559999,-0.149374,0.000000
1.559999,-0.149296,0.000000
1.559999,-0.149218,0.000000
1.559999,-0.149140,0.000000
1.559999,-0.149062,0.000000
1.559999,-0.148984,0.000000
1.559999,-0.148906,0.000000
1.559999,-0.148828,0.000000
1.559999,-0.148750,0.000000
1.559999,-0.148672,0.000000
1.559999,-0.148594,0.000000
